,record_type,school_name,district_name,county_name,grade_12_enroll,grade_12_takers,grade_12_erw_bm_num,grade_12_erw_bm_pct,grade_12_maths_bm_num,grade_12_maths_bm_pct,grade_12_total_bm_num,grade_12_total_bm_pct
2202,D,C/D level,Paradise Unified,Butte,328.0,54.0,49.0,90.74,39.0,72.22,38.0,70.37
2203,D,C/D level,Martinez Unified,Contra Costa,349.0,80.0,72.0,90.0,60.0,75.0,60.0,75.0
2204,D,C/D level,Mt. Diablo Unified,Contra Costa,2145.0,614.0,477.0,77.69,377.0,61.4,364.0,59.28
2205,D,C/D level,Lake Tahoe Unified,El Dorado,275.0,54.0,43.0,79.63,30.0,55.56,28.0,51.85
2206,D,C/D level,Kings Canyon Joint Unified,Fresno,619.0,169.0,97.0,57.4,51.0,30.18,48.0,28.4
2207,D,C/D level,Central Unified,Fresno,1096.0,379.0,224.0,59.1,98.0,25.86,94.0,24.8
2208,D,C/D level,Kern High,Kern,10175.0,2786.0,1739.0,62.42,1113.0,39.95,1025.0,36.79
2209,D,C/D level,Lemoore Union High,Kings,527.0,131.0,103.0,78.63,57.0,43.51,53.0,40.46
2210,D,C/D level,Irvine Unified,Orange,2552.0,831.0,787.0,94.71,750.0,90.25,732.0,88.09
2211,D,C/D level,Placer Union High,Placer,1002.0,333.0,283.0,84.98,229.0,68.77,221.0,66.37
2212,D,C/D level,Galt Joint Union High,Sacramento,567.0,214.0,153.0,71.5,106.0,49.53,99.0,46.26
2213,D,C/D level,Bear Valley Unified,San Bernardino,195.0,36.0,31.0,86.11,20.0,55.56,20.0,55.56
2214,D,C/D level,Colton Joint Unified,San Bernardino,1621.0,398.0,254.0,63.82,149.0,37.44,136.0,34.17
2215,D,C/D level,San Diego County Office of Education,San Diego,631.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,D,C/D level,Escondido Union High,San Diego,2532.0,773.0,582.0,75.29,372.0,48.12,362.0,46.83
2219,D,C/D level,Poway Unified,San Diego,2918.0,1102.0,1016.0,92.2,902.0,81.85,882.0,80.04
2220,D,C/D level,Stockton Unified,San Joaquin,2734.0,928.0,499.0,53.77,293.0,31.57,258.0,27.8
2221,D,C/D level,Paso Robles Joint Unified,San Luis Obispo,578.0,132.0,105.0,79.55,71.0,53.79,67.0,50.76
2222,D,C/D level,Santa Barbara County Office of Education,Santa Barbara,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,D,C/D level,Orcutt Union Elementary,Santa Barbara,145.0,56.0,52.0,92.86,44.0,78.57,43.0,76.79
2224,D,C/D level,East Side Union High,Santa Clara,6785.0,2388.0,1779.0,74.5,1401.0,58.67,1320.0,55.28
2225,D,C/D level,Mountain View-Los Altos Union High,Santa Clara,1061.0,346.0,310.0,89.6,281.0,81.21,274.0,79.19
2226,D,C/D level,Santa Clara Unified,Santa Clara,1136.0,287.0,246.0,85.71,198.0,68.99,192.0,66.9
2227,D,C/D level,West Sonoma County Union High,Sonoma,450.0,137.0,125.0,91.24,94.0,68.61,92.0,67.15
2229,D,C/D level,Piner-Olivet Union Elementary,Sonoma,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,D,C/D level,Cotati-Rohnert Park Unified,Sonoma,529.0,132.0,95.0,71.97,64.0,48.48,58.0,43.94
2231,D,C/D level,Denair Unified,Stanislaus,143.0,30.0,13.0,43.33,11.0,36.67,10.0,33.33
2232,D,C/D level,Oxnard Union High,Ventura,4063.0,2690.0,1197.0,44.5,784.0,29.14,714.0,26.54
2233,D,C/D level,Marysville Joint Unified,Yuba,602.0,119.0,91.0,76.47,58.0,48.74,56.0,47.06
2234,D,C/D level,Albany City Unified,Alameda,307.0,114.0,107.0,93.86,97.0,85.09,96.0,84.21
2235,D,C/D level,Gridley Unified,Butte,175.0,65.0,40.0,61.54,35.0,53.85,31.0,47.69
2237,D,C/D level,Del Norte County Unified,Del Norte,246.0,71.0,49.0,69.01,36.0,50.7,30.0,42.25
2238,D,C/D level,Washington Unified,Fresno,339.0,82.0,36.0,43.9,9.0,10.98,8.0,9.76
2239,D,C/D level,Humboldt County Office of Education,Humboldt,87.0,21.0,18.0,85.71,15.0,71.43,13.0,61.9
2240,D,C/D level,Fortuna Union High,Humboldt,274.0,78.0,58.0,74.36,45.0,57.69,42.0,53.85
2241,D,C/D level,Central Union High,Imperial,958.0,274.0,190.0,69.34,116.0,42.34,110.0,40.15
2243,D,C/D level,Delano Joint Union High,Kern,1004.0,320.0,179.0,55.94,122.0,38.13,108.0,33.75
2245,D,C/D level,Fort Sage Unified,Lassen,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,D,C/D level,Los Angeles County Office of Education,Los Angeles,1236.0,368.0,258.0,70.11,136.0,36.96,130.0,35.33
2247,D,C/D level,Antelope Valley Union High,Los Angeles,5657.0,1147.0,758.0,66.09,376.0,32.78,359.0,31.3
2248,D,C/D level,Arcadia Unified,Los Angeles,857.0,372.0,346.0,93.01,327.0,87.9,313.0,84.14
2249,D,C/D level,Norwalk-La Mirada Unified,Los Angeles,1403.0,1223.0,524.0,42.85,266.0,21.75,242.0,19.79
2250,D,C/D level,Compton Unified,Los Angeles,1361.0,280.0,115.0,41.07,45.0,16.07,41.0,14.64
2252,D,C/D level,Newport-Mesa Unified,Orange,1817.0,411.0,319.0,77.62,241.0,58.64,232.0,56.45
2253,D,C/D level,Santa Ana Unified,Orange,4128.0,3149.0,1163.0,36.93,790.0,25.09,673.0,21.37
2254,D,C/D level,Palm Springs Unified,Riverside,1777.0,470.0,299.0,63.62,149.0,31.7,141.0,30.0
2255,D,C/D level,Sacramento City Unified,Sacramento,3244.0,787.0,501.0,63.66,354.0,44.98,327.0,41.55
2256,D,C/D level,Twin Rivers Unified,Sacramento,2234.0,1156.0,384.0,33.22,198.0,17.13,179.0,15.48
2257,D,C/D level,Rialto Unified,San Bernardino,1973.0,467.0,271.0,58.03,165.0,35.33,151.0,32.33
2258,D,C/D level,San Marcos Unified,San Diego,1534.0,533.0,447.0,83.86,312.0,58.54,301.0,56.47
2260,D,C/D level,Butte Valley Unified,Siskiyou,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,D,C/D level,East Nicolaus Joint Union High,Sutter,79.0,35.0,26.0,74.29,16.0,45.71,16.0,45.71
2263,D,C/D level,Alpaugh Unified,Tulare,80.0,18.0,8.0,44.44,4.0,22.22,4.0,22.22
2264,D,C/D level,New Haven Unified,Alameda,1043.0,337.0,270.0,80.12,211.0,62.61,201.0,59.64
2265,D,C/D level,Oakland Unified,Alameda,3663.0,1215.0,687.0,56.54,443.0,36.46,408.0,33.58
2266,D,C/D level,Oroville Union High,Butte,521.0,70.0,51.0,72.86,31.0,44.29,29.0,41.43
2268,D,C/D level,Riverdale Joint Unified,Fresno,127.0,41.0,19.0,46.34,10.0,24.39,9.0,21.95
2270,D,C/D level,Imperial County Office of Education,Imperial,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,D,C/D level,Tehachapi Unified,Kern,296.0,62.0,51.0,82.26,33.0,53.23,33.0,53.23
2273,D,C/D level,Baldwin Park Unified,Los Angeles,1702.0,428.0,274.0,64.02,149.0,34.81,132.0,30.84
2274,D,C/D level,El Monte Union High,Los Angeles,2308.0,726.0,511.0,70.39,390.0,53.72,358.0,49.31
2275,D,C/D level,Inglewood Unified,Los Angeles,695.0,250.0,122.0,48.8,48.0,19.2,47.0,18.8
2276,D,C/D level,Paramount Unified,Los Angeles,1281.0,1000.0,354.0,35.4,185.0,18.5,158.0,15.8
2277,D,C/D level,Pasadena Unified,Los Angeles,1544.0,574.0,383.0,66.72,233.0,40.59,218.0,37.98
2278,D,C/D level,William S. Hart Union High,Los Angeles,4252.0,1376.0,1212.0,88.08,941.0,68.39,914.0,66.42
2279,D,C/D level,SBE - The School of Arts and Enterprise,Los Angeles,75.0,69.0,35.0,50.72,8.0,11.59,8.0,11.59
2280,D,C/D level,SBE - Anahuacalmecac International University Preparatory of North America,Los Angeles,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,D,C/D level,Madera Unified,Madera,1296.0,204.0,110.0,53.92,53.0,25.98,49.0,24.02
2282,D,C/D level,Novato Unified,Marin,667.0,258.0,231.0,89.53,155.0,60.08,155.0,60.08
2283,D,C/D level,Hilmar Unified,Merced,166.0,46.0,29.0,63.04,16.0,34.78,16.0,34.78
2286,D,C/D level,Pacific Grove Unified,Monterey,151.0,63.0,53.0,84.13,52.0,82.54,48.0,76.19
2287,D,C/D level,Fullerton Joint Union High,Orange,3550.0,1217.0,1015.0,83.4,803.0,65.98,775.0,63.68
2288,D,C/D level,Garden Grove Unified,Orange,3627.0,1574.0,1185.0,75.29,889.0,56.48,834.0,52.99
2289,D,C/D level,Roseville Joint Union High,Placer,2555.0,941.0,831.0,88.31,686.0,72.9,665.0,70.67
2290,D,C/D level,Riverside County Office of Education,Riverside,858.0,84.0,32.0,38.1,23.0,27.38,23.0,27.38
2291,D,C/D level,Riverside Unified,Riverside,3434.0,1290.0,873.0,67.67,594.0,46.05,546.0,42.33
2292,D,C/D level,Val Verde Unified,Riverside,1641.0,1310.0,515.0,39.31,254.0,19.39,225.0,17.18
2293,D,C/D level,Redlands Unified,San Bernardino,1842.0,1106.0,782.0,70.71,594.0,53.71,551.0,49.82
2294,D,C/D level,Hesperia Unified,San Bernardino,1986.0,472.0,301.0,63.77,164.0,34.75,145.0,30.72
2295,D,C/D level,Chula Vista Elementary,San Diego,228.0,112.0,83.0,74.11,31.0,27.68,30.0,26.79
2296,D,C/D level,Fallbrook Union High,San Diego,557.0,110.0,81.0,73.64,55.0,50.0,53.0,48.18
2297,D,C/D level,Ramona City Unified,San Diego,476.0,120.0,96.0,80.0,72.0,60.0,68.0,56.67
2298,D,C/D level,Oceanside Unified,San Diego,1628.0,396.0,292.0,73.74,224.0,56.57,206.0,52.02
2299,D,C/D level,Shandon Joint Unified,San Luis Obispo,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,D,C/D level,Santa Ynez Valley Union High,Santa Barbara,231.0,69.0,63.0,91.3,49.0,71.01,48.0,69.57
2301,D,C/D level,Shasta County Office of Education,Shasta,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,D,C/D level,Scott Valley Unified,Siskiyou,45.0,16.0,9.0,56.25,7.0,43.75,6.0,37.5
2303,D,C/D level,Patterson Joint Unified,Stanislaus,458.0,216.0,116.0,53.7,57.0,26.39,53.0,24.54
2304,D,C/D level,Nuestro Elementary,Sutter,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,D,C/D level,Visalia Unified,Tulare,2216.0,467.0,356.0,76.23,218.0,46.68,209.0,44.75
2306,D,C/D level,Dinuba Unified,Tulare,538.0,115.0,67.0,58.26,37.0,32.17,35.0,30.43
2307,D,C/D level,Hayward Unified,Alameda,1601.0,549.0,341.0,62.11,239.0,43.53,216.0,39.34
2308,D,C/D level,San Lorenzo Unified,Alameda,1099.0,364.0,244.0,67.03,170.0,46.7,151.0,41.48
2309,D,C/D level,Dublin Unified,Alameda,695.0,271.0,255.0,94.1,214.0,78.97,212.0,78.23
2310,D,C/D level,Pierce Joint Unified,Colusa,107.0,21.0,11.0,52.38,3.0,14.29,3.0,14.29
2311,D,C/D level,Liberty Union High,Contra Costa,2138.0,639.0,505.0,79.03,344.0,53.83,333.0,52.11
2312,D,C/D level,Parlier Unified,Fresno,232.0,51.0,23.0,45.1,14.0,27.45,11.0,21.57
2314,D,C/D level,Inyo County Office of Education,Inyo,361.0,23.0,1.0,4.35,1.0,4.35,0.0,0.0
2316,D,C/D level,Corcoran Joint Unified,Kings,187.0,49.0,27.0,55.1,17.0,34.69,16.0,32.65
2318,D,C/D level,Lassen Union High,Lassen,190.0,40.0,32.0,80.0,17.0,42.5,16.0,40.0
2319,D,C/D level,El Segundo Unified,Los Angeles,319.0,142.0,133.0,93.66,95.0,66.9,92.0,64.79
2320,D,C/D level,Lawndale Elementary,Los Angeles,126.0,95.0,50.0,52.63,29.0,30.53,22.0,23.16
2321,D,C/D level,Marin County Office of Education,Marin,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,D,C/D level,Merced Union High,Merced,2577.0,744.0,470.0,63.17,261.0,35.08,237.0,31.85
2323,D,C/D level,Gustine Unified,Merced,155.0,18.0,9.0,50.0,3.0,16.67,3.0,16.67
2325,D,C/D level,Corona-Norco Unified,Riverside,4488.0,1736.0,1354.0,78.0,990.0,57.03,931.0,53.63
2326,D,C/D level,San Juan Unified,Sacramento,4487.0,938.0,770.0,82.09,547.0,58.32,528.0,56.29
2328,D,C/D level,Julian Union Elementary,San Diego,207.0,18.0,14.0,77.78,7.0,38.89,7.0,38.89
2329,D,C/D level,Escalon Unified,San Joaquin,201.0,63.0,48.0,76.19,30.0,47.62,28.0,44.44
2330,D,C/D level,New Jerusalem Elementary,San Joaquin,523.0,72.0,38.0,52.78,19.0,26.39,18.0,25.0
2331,D,C/D level,Lompoc Unified,Santa Barbara,648.0,62.0,53.0,85.48,40.0,64.52,40.0,64.52
2332,D,C/D level,Santa Cruz County Office of Education,Santa Cruz,594.0,59.0,57.0,96.61,47.0,79.66,47.0,79.66
2333,D,C/D level,Travis Unified,Solano,419.0,163.0,132.0,80.98,90.0,55.21,87.0,53.37
2334,D,C/D level,Sutter Union High,Sutter,189.0,49.0,44.0,89.8,32.0,65.31,32.0,65.31
2335,D,C/D level,Corning Union High,Tehama,228.0,30.0,24.0,80.0,18.0,60.0,18.0,60.0
2336,D,C/D level,Tulare County Office of Education,Tulare,465.0,31.0,25.0,80.65,17.0,54.84,17.0,54.84
2337,D,C/D level,Sonora Union High,Tuolumne,263.0,41.0,38.0,92.68,31.0,75.61,31.0,75.61
2338,D,C/D level,Simi Valley Unified,Ventura,1416.0,321.0,283.0,88.16,219.0,68.22,206.0,64.17
2342,D,C/D level,Williams Unified,Colusa,87.0,29.0,11.0,37.93,1.0,3.45,0.0,0.0
2343,D,C/D level,John Swett Unified,Contra Costa,123.0,38.0,26.0,68.42,20.0,52.63,18.0,47.37
2344,D,C/D level,Hamilton Unified,Glenn,90.0,25.0,13.0,52.0,5.0,20.0,4.0,16.0
2345,D,C/D level,Calexico Unified,Imperial,879.0,194.0,137.0,70.62,104.0,53.61,91.0,46.91
2346,D,C/D level,Death Valley Unified,Inyo,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,D,C/D level,Kelseyville Unified,Lake,129.0,45.0,31.0,68.89,14.0,31.11,14.0,31.11
2348,D,C/D level,Beverly Hills Unified,Los Angeles,424.0,145.0,139.0,95.86,117.0,80.69,116.0,80.0
2349,D,C/D level,Burbank Unified,Los Angeles,1331.0,522.0,439.0,84.1,377.0,72.22,359.0,68.77
2350,D,C/D level,Duarte Unified,Los Angeles,405.0,126.0,86.0,68.25,47.0,37.3,45.0,35.71
2351,D,C/D level,Glendora Unified,Los Angeles,639.0,248.0,214.0,86.29,203.0,81.85,186.0,75.0
2352,D,C/D level,Los Angeles Unified,Los Angeles,41873.0,19988.0,10448.0,52.27,5981.0,29.92,5493.0,27.48
2353,D,C/D level,Alhambra Unified,Los Angeles,1902.0,814.0,644.0,79.12,562.0,69.04,519.0,63.76
2354,D,C/D level,Golden Valley Unified,Madera,172.0,47.0,40.0,85.11,23.0,48.94,21.0,44.68
2355,D,C/D level,Fort Bragg Unified,Mendocino,119.0,31.0,28.0,90.32,18.0,58.06,18.0,58.06
2356,D,C/D level,Soledad Unified,Monterey,403.0,141.0,60.0,42.55,26.0,18.44,24.0,17.02
2357,D,C/D level,Huntington Beach Union High,Orange,4150.0,1313.0,1144.0,87.13,973.0,74.11,931.0,70.91
2358,D,C/D level,Loomis Union Elementary,Placer,46.0,18.0,16.0,88.89,9.0,50.0,9.0,50.0
2359,D,C/D level,Banning Unified,Riverside,358.0,74.0,49.0,66.22,25.0,33.78,24.0,32.43
2360,D,C/D level,Desert Sands Unified,Riverside,2493.0,755.0,522.0,69.14,265.0,35.1,255.0,33.77
2362,D,C/D level,Fontana Unified,San Bernardino,2941.0,997.0,565.0,56.67,307.0,30.79,276.0,27.68
2363,D,C/D level,Ravenswood City Elementary,San Mateo,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,D,C/D level,San Lorenzo Valley Unified,Santa Cruz,244.0,50.0,42.0,84.0,30.0,60.0,30.0,60.0
2366,D,C/D level,Gateway Unified,Shasta,168.0,24.0,16.0,66.67,11.0,45.83,10.0,41.67
2367,D,C/D level,Benicia Unified,Solano,406.0,132.0,118.0,89.39,99.0,75.0,94.0,71.21
2368,D,C/D level,Fairfield-Suisun Unified,Solano,1560.0,393.0,299.0,76.08,206.0,52.42,192.0,48.85
2369,D,C/D level,Modesto City High,Stanislaus,3858.0,1067.0,755.0,70.76,471.0,44.14,443.0,41.52
2372,D,C/D level,Farmersville Unified,Tulare,216.0,62.0,23.0,37.1,7.0,11.29,7.0,11.29
2373,D,C/D level,Ojai Unified,Ventura,192.0,49.0,40.0,81.63,28.0,57.14,28.0,57.14
2374,D,C/D level,Moorpark Unified,Ventura,505.0,125.0,109.0,87.2,90.0,72.0,87.0,69.6
2375,D,C/D level,Newark Unified,Alameda,460.0,141.0,107.0,75.89,66.0,46.81,64.0,45.39
2376,D,C/D level,Pleasanton Unified,Alameda,1251.0,438.0,417.0,95.21,371.0,84.7,368.0,84.02
2383,D,C/D level,Middletown Unified,Lake,154.0,40.0,32.0,80.0,24.0,60.0,21.0,52.5
2384,D,C/D level,Azusa Unified,Los Angeles,668.0,187.0,129.0,68.98,75.0,40.11,72.0,38.5
2385,D,C/D level,Charter Oak Unified,Los Angeles,404.0,165.0,122.0,73.94,88.0,53.33,86.0,52.12
2386,D,C/D level,Glendale Unified,Los Angeles,1978.0,639.0,573.0,89.67,500.0,78.25,485.0,75.9
2387,D,C/D level,Redondo Beach Unified,Los Angeles,757.0,190.0,175.0,92.11,151.0,79.47,148.0,77.89
2388,D,C/D level,Shoreline Unified,Marin,37.0,27.0,14.0,51.85,9.0,33.33,6.0,22.22
2391,D,C/D level,Saint Helena Unified,Napa,121.0,47.0,41.0,87.23,28.0,59.57,28.0,59.57
2392,D,C/D level,Placentia-Yorba Linda Unified,Orange,2162.0,742.0,632.0,85.18,571.0,76.95,544.0,73.32
2393,D,C/D level,Saddleback Valley Unified,Orange,2410.0,691.0,611.0,88.42,483.0,69.9,469.0,67.87
2394,D,C/D level,Nuview Union ,Riverside,157.0,124.0,92.0,74.19,61.0,49.19,56.0,45.16
2395,D,C/D level,Palo Verde Unified,Riverside,246.0,38.0,27.0,71.05,13.0,34.21,12.0,31.58
2396,D,C/D level,Silver Valley Unified,San Bernardino,105.0,25.0,20.0,80.0,17.0,68.0,17.0,68.0
2397,D,C/D level,Lakeside Union Elementary,San Diego,71.0,25.0,23.0,92.0,18.0,72.0,18.0,72.0
2398,D,C/D level,Valley Center-Pauma Unified,San Diego,314.0,109.0,77.0,70.64,43.0,39.45,41.0,37.61
2399,D,C/D level,Bonsall Unified,San Diego,67.0,38.0,28.0,73.68,15.0,39.47,15.0,39.47
2400,D,C/D level,Lincoln Unified,San Joaquin,721.0,207.0,168.0,81.16,111.0,53.62,107.0,51.69
2401,D,C/D level,Lammersville Joint Unified,San Joaquin,283.0,132.0,114.0,86.36,82.0,62.12,80.0,60.61
2402,D,C/D level,Jefferson Union High,San Mateo,1179.0,912.0,575.0,63.05,412.0,45.18,386.0,42.32
2403,D,C/D level,Sequoia Union High,San Mateo,2532.0,894.0,695.0,77.74,580.0,64.88,547.0,61.19
2405,D,C/D level,Palo Alto Unified,Santa Clara,1020.0,367.0,353.0,96.19,335.0,91.28,332.0,90.46
2406,D,C/D level,Healdsburg Unified,Sonoma,158.0,47.0,39.0,82.98,29.0,61.7,28.0,59.57
2407,D,C/D level,Hughson Unified,Stanislaus,168.0,40.0,29.0,72.5,24.0,60.0,23.0,57.5
2409,D,C/D level,Yuba City Unified,Sutter,972.0,205.0,170.0,82.93,115.0,56.1,115.0,56.1
2410,D,C/D level,Burton Elementary,Tulare,81.0,33.0,22.0,66.67,9.0,27.27,9.0,27.27
2411,D,C/D level,Woodland Joint Unified,Yolo,767.0,223.0,153.0,68.61,97.0,43.5,89.0,39.91
2412,D,C/D level,Berkeley Unified,Alameda,820.0,321.0,280.0,87.23,228.0,71.03,224.0,69.78
2413,D,C/D level,Butte County Office of Education,Butte,207.0,23.0,20.0,86.96,7.0,30.43,7.0,30.43
2414,D,C/D level,West Contra Costa Unified,Contra Costa,2520.0,1770.0,778.0,43.95,431.0,24.35,397.0,22.43
2415,D,C/D level,Clovis Unified,Fresno,3305.0,1209.0,1010.0,83.54,747.0,61.79,724.0,59.88
2416,D,C/D level,Firebaugh-Las Deltas Unified,Fresno,170.0,84.0,40.0,47.62,6.0,7.14,5.0,5.95
2417,D,C/D level,San Pasqual Valley Unified,Imperial,49.0,19.0,6.0,31.58,3.0,15.79,2.0,10.53
2418,D,C/D level,McFarland Unified,Kern,209.0,66.0,25.0,37.88,7.0,10.61,6.0,9.09
2419,D,C/D level,Hanford Joint Union High,Kings,897.0,193.0,136.0,70.47,78.0,40.41,72.0,37.31
2420,D,C/D level,Covina-Valley Unified,Los Angeles,1066.0,998.0,461.0,46.19,279.0,27.96,246.0,24.65
2421,D,C/D level,Wiseburn Unified,Los Angeles,428.0,140.0,96.0,68.57,46.0,32.86,44.0,31.43
2423,D,C/D level,Mariposa County Unified,Mariposa,149.0,36.0,33.0,91.67,27.0,75.0,26.0,72.22
2425,D,C/D level,Le Grand Union High,Merced,102.0,46.0,20.0,43.48,11.0,23.91,7.0,15.22
2426,D,C/D level,Dos Palos Oro Loma Joint Unified,Merced,194.0,43.0,22.0,51.16,9.0,20.93,7.0,16.28
2427,D,C/D level,Mono County Office of Education,Mono,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,D,C/D level,Nevada Joint Union High,Nevada,700.0,175.0,151.0,86.29,129.0,73.71,125.0,71.43
2430,D,C/D level,Anaheim Union High,Orange,5479.0,1490.0,1107.0,74.3,793.0,53.22,757.0,50.81
2431,D,C/D level,Plumas Unified,Plumas,161.0,34.0,28.0,82.35,23.0,67.65,22.0,64.71
2432,D,C/D level,Lake Elsinore Unified,Riverside,1608.0,493.0,339.0,68.76,220.0,44.62,201.0,40.77
2433,D,C/D level,San Benito High,San Benito,807.0,205.0,154.0,75.12,103.0,50.24,97.0,47.32
2434,D,C/D level,Helendale Elementary,San Bernardino,199.0,27.0,23.0,85.19,8.0,29.63,8.0,29.63
2435,D,C/D level,Oro Grande,San Bernardino,647.0,48.0,31.0,64.58,16.0,33.33,14.0,29.17
2436,D,C/D level,San Bernardino City Unified,San Bernardino,3558.0,932.0,523.0,56.12,261.0,28.0,242.0,25.97
2437,D,C/D level,San Diego Unified,San Diego,9418.0,3369.0,2402.0,71.3,1674.0,49.69,1588.0,47.14
2438,D,C/D level,San Dieguito Union High,San Diego,2334.0,707.0,672.0,95.05,588.0,83.17,580.0,82.04
2440,D,C/D level,San Luis Coastal Unified,San Luis Obispo,591.0,185.0,171.0,92.43,147.0,79.46,144.0,77.84
2441,D,C/D level,Cabrillo Unified,San Mateo,251.0,77.0,60.0,77.92,44.0,57.14,44.0,57.14
2442,D,C/D level,Gilroy Unified,Santa Clara,972.0,335.0,248.0,74.03,178.0,53.13,166.0,49.55
2445,D,C/D level,Dixon Unified,Solano,310.0,94.0,73.0,77.66,62.0,65.96,59.0,62.77
2446,D,C/D level,Sonoma County Office of Education,Sonoma,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,D,C/D level,Santa Rosa High,Sonoma,1968.0,413.0,338.0,81.84,247.0,59.81,243.0,58.84
2448,D,C/D level,Newman-Crows Landing Unified,Stanislaus,227.0,66.0,44.0,66.67,23.0,34.85,21.0,31.82
2450,D,C/D level,Trinity County Office of Education,Trinity,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,D,C/D level,Cutler-Orosi Joint Unified,Tulare,292.0,122.0,41.0,33.61,18.0,14.75,17.0,13.93
2452,D,C/D level,Tulare Joint Union High,Tulare,1284.0,397.0,234.0,58.94,159.0,40.05,139.0,35.01
2453,D,C/D level,Winters Joint Unified,Yolo,119.0,31.0,24.0,77.42,16.0,51.61,16.0,51.61
2454,D,C/D level,Bret Harte Union High,Calaveras,170.0,46.0,42.0,91.3,29.0,63.04,29.0,63.04
2456,D,C/D level,Willows Unified,Glenn,123.0,27.0,14.0,51.85,6.0,22.22,5.0,18.52
2457,D,C/D level,Imperial Unified,Imperial,279.0,78.0,66.0,84.62,34.0,43.59,34.0,43.59
2458,D,C/D level,Konocti Unified,Lake,211.0,43.0,30.0,69.77,10.0,23.26,9.0,20.93
2459,D,C/D level,Centinela Valley Union High,Los Angeles,1875.0,589.0,271.0,46.01,121.0,20.54,102.0,17.32
2460,D,C/D level,Long Beach Unified,Los Angeles,5929.0,3705.0,2084.0,56.25,1331.0,35.92,1266.0,34.17
2461,D,C/D level,San Gabriel Unified,Los Angeles,619.0,242.0,197.0,81.4,173.0,71.49,155.0,64.05
2462,D,C/D level,SBE - New West Charter,Los Angeles,90.0,47.0,43.0,91.49,33.0,70.21,32.0,68.09
2463,D,C/D level,Calistoga Joint Unified,Napa,49.0,16.0,8.0,50.0,3.0,18.75,3.0,18.75
2464,D,C/D level,San Jacinto Unified,Riverside,859.0,252.0,144.0,57.14,67.0,26.59,60.0,23.81
2465,D,C/D level,River Delta Joint Unified,Sacramento,173.0,62.0,39.0,62.9,20.0,32.26,19.0,30.65
2467,D,C/D level,Aromas - San Juan Unified,San Benito,75.0,21.0,16.0,76.19,12.0,57.14,10.0,47.62
2468,D,C/D level,Chino Valley Unified,San Bernardino,2434.0,1788.0,1183.0,66.16,826.0,46.2,780.0,43.62
2469,D,C/D level,Upland Unified,San Bernardino,867.0,296.0,229.0,77.36,146.0,49.32,142.0,47.97
2470,D,C/D level,Shasta Union High,Shasta,1308.0,263.0,237.0,90.11,197.0,74.9,192.0,73.0
2472,D,C/D level,Siskiyou Union High,Siskiyou,150.0,39.0,33.0,84.62,20.0,51.28,20.0,51.28
2473,D,C/D level,Solano County Office of Education,Solano,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,D,C/D level,Vallejo City Unified,Solano,994.0,277.0,166.0,59.93,70.0,25.27,66.0,23.83
2476,D,C/D level,Ventura Unified,Ventura,1301.0,348.0,293.0,84.2,218.0,62.64,214.0,61.49
2477,D,C/D level,Conejo Valley Unified,Ventura,1767.0,611.0,572.0,93.62,471.0,77.09,469.0,76.76
2478,D,C/D level,Santa Paula Unified,Ventura,429.0,95.0,68.0,71.58,45.0,47.37,41.0,43.16
2479,D,C/D level,Wheatland Union High,Yuba,167.0,52.0,43.0,82.69,27.0,51.92,26.0,50.0
2480,D,C/D level,Alameda County Office of Education,Alameda,170.0,67.0,28.0,41.79,11.0,16.42,11.0,16.42
2481,D,C/D level,Selma Unified,Fresno,499.0,142.0,84.0,59.15,55.0,38.73,49.0,34.51
2482,D,C/D level,Sierra Sands Unified,Kern,353.0,86.0,76.0,88.37,63.0,73.26,62.0,72.09
2483,D,C/D level,Bassett Unified,Los Angeles,285.0,91.0,56.0,61.54,35.0,38.46,29.0,31.87
2484,D,C/D level,Lennox,Los Angeles,296.0,233.0,134.0,57.51,73.0,31.33,69.0,29.61
2485,D,C/D level,Manhattan Beach Unified,Los Angeles,610.0,205.0,202.0,98.54,179.0,87.32,179.0,87.32
2486,D,C/D level,Chowchilla Union High,Madera,276.0,86.0,48.0,55.81,20.0,23.26,18.0,20.93
2490,D,C/D level,Natomas Unified,Sacramento,1130.0,527.0,368.0,69.83,222.0,42.13,210.0,39.85
